CustomerID,SurveyDate,SatisfactionScore,CustomerFeedback,AgeGroup,Gender,Region,RepeatCustomer
CUST01363,2024-02-26 18:00:00,8.0,Great service!,46-60,Male,Asia,1
CUST01364,2024-02-26 19:00:00,2.0,Product quality needs improvement.,46-60,Female,Africa,1
CUST01365,2024-02-26 20:00:00,4.0,Shipping was fast.,26-35,Non-Binary,Australia,1
CUST01366,2024-02-26 21:00:00,2.0,Product did not meet expectations.,26-35,Male,North America,0
CUST01367,2024-02-26 22:00:00,5.0,Customer support was helpful.,26-35,Prefer not to say,Australia,1
CUST01368,2024-02-26 23:00:00,9.0,Very satisfied!,36-45,Female,North America,0
CUST01369,2024-02-27 00:00:00,1.0,Very satisfied!,26-35,Prefer not to say,North America,1
CUST01370,2024-02-27 01:00:00,5.0,Product did not meet expectations.,18-25,Non-Binary,Asia,0
CUST01371,2024-02-27 02:00:00,5.482161270365023,No Feedback,60+,Female,South America,1
CUST01372,2024-02-27 03:00:00,1.0,Very satisfied!,26-35,Non-Binary,Asia,1
CUST01373,2024-02-27 04:00:00,9.0,Very satisfied!,36-45,Female,North America,0
CUST01374,2024-02-27 05:00:00,8.0,Very satisfied!,60+,Non-Binary,Africa,0
CUST01375,2024-02-27 06:00:00,4.0,Product did not meet expectations.,46-60,Prefer not to say,South America,1
CUST01376,2024-02-27 07:00:00,10.0,Had issues with billing.,26-35,Prefer not to say,Africa,1
CUST01377,2024-02-27 08:00:00,5.0,Product quality needs improvement.,60+,Non-Binary,Africa,1
CUST01378,2024-02-27 09:00:00,5.0,Product did not meet expectations.,46-60,Female,Africa,1
CUST01379,2024-02-27 10:00:00,6.0,Customer support was helpful.,36-45,Prefer not to say,South America,1
CUST01380,2024-02-27 11:00:00,7.0,Shipping was fast.,18-25,Female,Africa,0
CUST01381,2024-02-27 12:00:00,8.0,Had issues with billing.,26-35,Female,South America,0
CUST01382,2024-02-27 13:00:00,8.0,Had issues with billing.,18-25,Prefer not to say,Australia,1
CUST01383,2024-02-27 14:00:00,2.0,Shipping was fast.,36-45,Male,North America,0
CUST01384,2024-02-27 15:00:00,9.0,Great service!,60+,Male,Europe,0
CUST01385,2024-02-27 16:00:00,7.0,Price is too high.,60+,Female,Africa,1
CUST01386,2024-02-27 17:00:00,4.0,Product quality needs improvement.,36-45,Prefer not to say,Asia,0
CUST01387,2024-02-27 18:00:00,4.0,Product quality needs improvement.,36-45,Male,Australia,1
CUST01388,2024-02-27 19:00:00,8.0,Great service!,26-35,Non-Binary,Asia,0
CUST01389,2024-02-27 20:00:00,4.0,Price is too high.,46-60,Female,Europe,0
CUST01390,2024-02-27 21:00:00,6.0,Product quality needs improvement.,18-25,Male,South America,0
CUST01391,2024-02-27 22:00:00,5.0,Customer support was helpful.,18-25,Prefer not to say,Europe,0
CUST01392,2024-02-27 23:00:00,3.0,Delivery was late.,60+,Prefer not to say,Asia,0
CUST01393,2024-02-28 00:00:00,10.0,Delivery was late.,60+,Female,Europe,1
CUST01394,2024-02-28 01:00:00,2.0,Product quality needs improvement.,26-35,Prefer not to say,North America,0
CUST01395,2024-02-28 02:00:00,9.0,Website was easy to use.,36-45,Non-Binary,Europe,1
CUST01396,2024-02-28 03:00:00,10.0,Product quality needs improvement.,18-25,Non-Binary,Africa,0
CUST01397,2024-02-28 04:00:00,9.0,Shipping was fast.,26-35,Male,North America,0
CUST01398,2024-02-28 05:00:00,1.0,Shipping was fast.,60+,Prefer not to say,Africa,0
CUST01399,2024-02-28 06:00:00,10.0,Price is too high.,60+,Non-Binary,Europe,1
CUST01400,2024-02-28 07:00:00,3.0,Very satisfied!,18-25,Female,North America,0
CUST01401,2024-02-28 08:00:00,8.0,Had issues with billing.,60+,Prefer not to say,North America,0
CUST01402,2024-02-28 09:00:00,6.0,Customer support was helpful.,60+,Male,Europe,1
CUST01403,2024-02-28 10:00:00,5.0,Great service!,46-60,Female,Australia,1
CUST01404,2024-02-28 11:00:00,5.0,Product quality needs improvement.,36-45,Female,South America,1
CUST01405,2024-02-28 12:00:00,6.0,Very satisfied!,60+,Female,South America,0
CUST01406,2024-02-28 13:00:00,7.0,Very satisfied!,46-60,Non-Binary,South America,0
CUST01407,2024-02-28 14:00:00,1.0,Customer support was helpful.,26-35,Female,North America,0
CUST01408,2024-02-28 15:00:00,9.0,Great service!,60+,Non-Binary,South America,0
CUST01409,2024-02-28 16:00:00,3.0,Shipping was fast.,26-35,Female,North America,1
CUST01410,2024-02-28 17:00:00,4.0,Product did not meet expectations.,60+,Non-Binary,Australia,1
CUST01411,2024-02-28 18:00:00,10.0,Customer support was helpful.,18-25,Prefer not to say,Europe,0
CUST01412,2024-02-28 19:00:00,1.0,Very satisfied!,46-60,Non-Binary,Europe,1
CUST01413,2024-02-28 20:00:00,10.0,Delivery was late.,46-60,Non-Binary,North America,1
CUST01414,2024-02-28 21:00:00,3.0,Product quality needs improvement.,18-25,Prefer not to say,North America,1
CUST01415,2024-02-28 22:00:00,2.0,Price is too high.,36-45,Female,Australia,0
CUST01416,2024-02-28 23:00:00,2.0,Delivery was late.,46-60,Prefer not to say,South America,1
CUST01417,2024-02-29 00:00:00,1.0,Very satisfied!,26-35,Female,Australia,0
CUST01418,2024-02-29 01:00:00,5.482161270365023,No Feedback,46-60,Non-Binary,Europe,0
CUST01419,2024-02-29 02:00:00,3.0,Website was easy to use.,36-45,Female,Europe,0
CUST01420,2024-02-29 03:00:00,3.0,Great service!,26-35,Non-Binary,Africa,1
CUST01421,2024-02-29 04:00:00,6.0,Shipping was fast.,26-35,Female,South America,1
CUST01422,2024-02-29 05:00:00,8.0,Product quality needs improvement.,18-25,Non-Binary,Europe,1
CUST01423,2024-02-29 06:00:00,9.0,Price is too high.,60+,Non-Binary,Africa,1
CUST01424,2024-02-29 07:00:00,5.482161270365023,No Feedback,18-25,Male,North America,0
CUST01425,2024-02-29 08:00:00,4.0,Shipping was fast.,60+,Female,Europe,0
CUST01426,2024-02-29 09:00:00,5.0,Product quality needs improvement.,18-25,Female,Asia,0
CUST01427,2024-02-29 10:00:00,2.0,Product did not meet expectations.,60+,Male,South America,1
CUST01428,2024-02-29 11:00:00,9.0,Price is too high.,46-60,Non-Binary,Africa,1
CUST01429,2024-02-29 12:00:00,8.0,Very satisfied!,26-35,Non-Binary,South America,1
CUST01430,2024-02-29 13:00:00,3.0,Website was easy to use.,60+,Male,South America,0
CUST01431,2024-02-29 14:00:00,9.0,Delivery was late.,46-60,Male,Asia,0
CUST01432,2024-02-29 15:00:00,3.0,Delivery was late.,36-45,Prefer not to say,Australia,1
CUST01433,2024-02-29 16:00:00,9.0,Very satisfied!,18-25,Non-Binary,North America,0
CUST01434,2024-02-29 17:00:00,2.0,Shipping was fast.,36-45,Prefer not to say,South America,0
CUST01435,2024-02-29 18:00:00,10.0,Very satisfied!,46-60,Female,Europe,1
CUST01436,2024-02-29 19:00:00,5.482161270365023,No Feedback,36-45,Prefer not to say,North America,1
CUST01437,2024-02-29 20:00:00,8.0,Product quality needs improvement.,36-45,Male,Europe,0
CUST01438,2024-02-29 21:00:00,9.0,Product quality needs improvement.,46-60,Male,North America,1
CUST01439,2024-02-29 22:00:00,5.0,Price is too high.,26-35,Male,North America,0
CUST01440,2024-02-29 23:00:00,2.0,Website was easy to use.,60+,Male,Africa,1
CUST01441,2024-03-01 00:00:00,8.0,Product quality needs improvement.,18-25,Prefer not to say,Europe,0
CUST01442,2024-03-01 01:00:00,6.0,Price is too high.,60+,Prefer not to say,Europe,1
CUST01443,2024-03-01 02:00:00,8.0,Had issues with billing.,18-25,Prefer not to say,North America,1
CUST01444,2024-03-01 03:00:00,5.0,Very satisfied!,60+,Male,South America,1
CUST01445,2024-03-01 04:00:00,10.0,Very satisfied!,36-45,Male,Europe,0
CUST01446,2024-03-01 05:00:00,2.0,Shipping was fast.,26-35,Non-Binary,Asia,0
CUST01447,2024-03-01 06:00:00,6.0,Had issues with billing.,36-45,Non-Binary,Asia,1
CUST01448,2024-03-01 07:00:00,5.0,Shipping was fast.,26-35,Male,North America,0
CUST01449,2024-03-01 08:00:00,5.0,Product did not meet expectations.,46-60,Non-Binary,Australia,0
CUST01450,2024-03-01 09:00:00,1.0,Price is too high.,18-25,Female,North America,1
CUST01451,2024-03-01 10:00:00,2.0,Price is too high.,18-25,Female,North America,1
CUST01452,2024-03-01 11:00:00,8.0,Very satisfied!,46-60,Male,South America,1
CUST01453,2024-03-01 12:00:00,3.0,Customer support was helpful.,60+,Prefer not to say,South America,0
CUST01454,2024-03-01 13:00:00,10.0,Product did not meet expectations.,46-60,Female,Africa,1
CUST01455,2024-03-01 14:00:00,3.0,Price is too high.,46-60,Female,Australia,0
CUST01456,2024-03-01 15:00:00,8.0,Product quality needs improvement.,26-35,Prefer not to say,Australia,0
CUST01457,2024-03-01 16:00:00,8.0,Very satisfied!,46-60,Non-Binary,Australia,0
CUST01458,2024-03-01 17:00:00,2.0,Shipping was fast.,18-25,Prefer not to say,Australia,1
CUST01459,2024-03-01 18:00:00,8.0,Had issues with billing.,36-45,Non-Binary,Australia,1
CUST01460,2024-03-01 19:00:00,1.0,Shipping was fast.,26-35,Non-Binary,North America,0
CUST01461,2024-03-01 20:00:00,6.0,Delivery was late.,26-35,Prefer not to say,North America,0
CUST01462,2024-03-01 21:00:00,8.0,Customer support was helpful.,60+,Non-Binary,Africa,1
CUST01463,2024-03-01 22:00:00,3.0,Price is too high.,36-45,Female,Asia,1
CUST01464,2024-03-01 23:00:00,8.0,Website was easy to use.,26-35,Male,Asia,1
CUST01465,2024-03-02 00:00:00,1.0,Great service!,46-60,Non-Binary,Africa,1
CUST01466,2024-03-02 01:00:00,9.0,Customer support was helpful.,26-35,Female,Africa,1
CUST01467,2024-03-02 02:00:00,9.0,Very satisfied!,26-35,Prefer not to say,Europe,1
CUST01468,2024-03-02 03:00:00,5.0,Price is too high.,26-35,Non-Binary,North America,1
CUST01469,2024-03-02 04:00:00,10.0,Had issues with billing.,60+,Female,Australia,1
CUST01470,2024-03-02 05:00:00,4.0,Price is too high.,26-35,Non-Binary,Europe,1
CUST01471,2024-03-02 06:00:00,6.0,Great service!,26-35,Prefer not to say,South America,0
CUST01472,2024-03-02 07:00:00,7.0,Had issues with billing.,60+,Male,North America,1
CUST01473,2024-03-02 08:00:00,5.0,Shipping was fast.,36-45,Non-Binary,Africa,1
CUST01474,2024-03-02 09:00:00,10.0,Had issues with billing.,18-25,Male,Asia,0
CUST01475,2024-03-02 10:00:00,9.0,Customer support was helpful.,60+,Non-Binary,North America,1
CUST01476,2024-03-02 11:00:00,3.0,Shipping was fast.,60+,Non-Binary,Africa,1
CUST01477,2024-03-02 12:00:00,7.0,Price is too high.,26-35,Prefer not to say,North America,0
CUST01478,2024-03-02 13:00:00,10.0,Very satisfied!,26-35,Non-Binary,North America,1
CUST01479,2024-03-02 14:00:00,10.0,Product did not meet expectations.,18-25,Female,North America,0
CUST01480,2024-03-02 15:00:00,5.0,Very satisfied!,26-35,Female,South America,0
CUST01481,2024-03-02 16:00:00,7.0,Price is too high.,46-60,Male,Asia,1
CUST01482,2024-03-02 17:00:00,2.0,Great service!,26-35,Male,North America,0
CUST01483,2024-03-02 18:00:00,4.0,Product did not meet expectations.,26-35,Female,Africa,0
CUST01484,2024-03-02 19:00:00,2.0,Price is too high.,46-60,Male,South America,0
CUST01485,2024-03-02 20:00:00,7.0,Website was easy to use.,18-25,Male,Europe,0
CUST01486,2024-03-02 21:00:00,2.0,Customer support was helpful.,46-60,Female,North America,1
CUST01487,2024-03-02 22:00:00,1.0,Website was easy to use.,60+,Female,South America,0
CUST01488,2024-03-02 23:00:00,9.0,Shipping was fast.,46-60,Female,Australia,0
CUST01489,2024-03-03 00:00:00,1.0,Delivery was late.,36-45,Prefer not to say,Europe,1
CUST01490,2024-03-03 01:00:00,8.0,Price is too high.,60+,Prefer not to say,Asia,0
CUST01491,2024-03-03 02:00:00,2.0,Product quality needs improvement.,26-35,Female,North America,1
CUST01492,2024-03-03 03:00:00,8.0,Product quality needs improvement.,60+,Non-Binary,North America,0
CUST01493,2024-03-03 04:00:00,3.0,Had issues with billing.,18-25,Female,South America,1
CUST01494,2024-03-03 05:00:00,6.0,Very satisfied!,18-25,Prefer not to say,Asia,0
CUST01495,2024-03-03 06:00:00,3.0,Very satisfied!,46-60,Male,Australia,1
CUST01496,2024-03-03 07:00:00,7.0,Very satisfied!,60+,Non-Binary,Europe,0
CUST01497,2024-03-03 08:00:00,10.0,Website was easy to use.,26-35,Non-Binary,Africa,1
CUST01498,2024-03-03 09:00:00,9.0,Customer support was helpful.,18-25,Male,Asia,1
CUST01499,2024-03-03 10:00:00,2.0,Price is too high.,26-35,Non-Binary,North America,1
CUST01500,2024-03-03 11:00:00,5.0,Great service!,36-45,Male,South America,1
CUST01501,2024-03-03 12:00:00,6.0,Had issues with billing.,18-25,Prefer not to say,Australia,1
CUST01502,2024-03-03 13:00:00,4.0,Shipping was fast.,46-60,Non-Binary,South America,0
CUST01503,2024-03-03 14:00:00,4.0,Product did not meet expectations.,36-45,Non-Binary,Europe,0
CUST01504,2024-03-03 15:00:00,4.0,Shipping was fast.,60+,Male,Asia,1
CUST01505,2024-03-03 16:00:00,2.0,Price is too high.,26-35,Male,South America,1
CUST01506,2024-03-03 17:00:00,4.0,Delivery was late.,18-25,Prefer not to say,Africa,0
CUST01507,2024-03-03 18:00:00,5.482161270365023,Very satisfied!,36-45,Male,Africa,0
CUST01508,2024-03-03 19:00:00,6.0,Product did not meet expectations.,36-45,Male,South America,1
CUST01509,2024-03-03 20:00:00,1.0,Website was easy to use.,18-25,Prefer not to say,North America,0
CUST01510,2024-03-03 21:00:00,10.0,Price is too high.,60+,Female,South America,1
CUST01511,2024-03-03 22:00:00,6.0,Delivery was late.,60+,Female,Australia,1
CUST01512,2024-03-03 23:00:00,1.0,Website was easy to use.,46-60,Male,Asia,1
CUST01513,2024-03-04 00:00:00,6.0,Delivery was late.,60+,Prefer not to say,Europe,0
CUST01514,2024-03-04 01:00:00,10.0,Very satisfied!,46-60,Female,Africa,1
CUST01515,2024-03-04 02:00:00,8.0,Website was easy to use.,36-45,Prefer not to say,South America,0
CUST01516,2024-03-04 03:00:00,2.0,Customer support was helpful.,18-25,Male,Australia,0
CUST01517,2024-03-04 04:00:00,2.0,Product quality needs improvement.,60+,Male,Africa,0
CUST01518,2024-03-04 05:00:00,4.0,Shipping was fast.,46-60,Prefer not to say,Africa,0
CUST01519,2024-03-04 06:00:00,3.0,Customer support was helpful.,36-45,Non-Binary,Europe,1
CUST01520,2024-03-04 07:00:00,4.0,Product did not meet expectations.,60+,Male,Africa,1
CUST01521,2024-03-04 08:00:00,7.0,Had issues with billing.,26-35,Male,Australia,0
CUST01522,2024-03-04 09:00:00,5.482161270365023,No Feedback,36-45,Male,Africa,1
CUST01523,2024-03-04 10:00:00,6.0,Customer support was helpful.,60+,Male,Africa,0
CUST01524,2024-03-04 11:00:00,3.0,Price is too high.,36-45,Prefer not to say,South America,1
CUST01525,2024-03-04 12:00:00,10.0,Delivery was late.,18-25,Prefer not to say,South America,1
CUST01526,2024-03-04 13:00:00,7.0,Product did not meet expectations.,18-25,Prefer not to say,Asia,1
CUST01527,2024-03-04 14:00:00,10.0,Price is too high.,18-25,Prefer not to say,North America,1
CUST01528,2024-03-04 15:00:00,5.482161270365023,No Feedback,26-35,Non-Binary,Australia,1
CUST01529,2024-03-04 16:00:00,2.0,Delivery was late.,18-25,Prefer not to say,North America,1
CUST01530,2024-03-04 17:00:00,4.0,Product did not meet expectations.,26-35,Prefer not to say,North America,0
CUST01531,2024-03-04 18:00:00,1.0,Had issues with billing.,18-25,Male,Africa,1
CUST01532,2024-03-04 19:00:00,3.0,Product quality needs improvement.,36-45,Non-Binary,Europe,1
CUST01533,2024-03-04 20:00:00,9.0,Product did not meet expectations.,60+,Male,Europe,1
CUST01534,2024-03-04 21:00:00,7.0,Customer support was helpful.,60+,Non-Binary,Africa,0
CUST01535,2024-03-04 22:00:00,5.482161270365023,Product did not meet expectations.,18-25,Female,Australia,1
CUST01536,2024-03-04 23:00:00,4.0,Product quality needs improvement.,60+,Non-Binary,North America,1
CUST01537,2024-03-05 00:00:00,2.0,Very satisfied!,18-25,Non-Binary,Asia,1
CUST01538,2024-03-05 01:00:00,4.0,Customer support was helpful.,18-25,Male,North America,0
CUST01539,2024-03-05 02:00:00,6.0,Price is too high.,46-60,Non-Binary,Europe,1
CUST01540,2024-03-05 03:00:00,3.0,Product quality needs improvement.,46-60,Non-Binary,North America,0
CUST01541,2024-03-05 04:00:00,1.0,Very satisfied!,46-60,Male,South America,0
CUST01542,2024-03-05 05:00:00,8.0,Great service!,26-35,Female,South America,1
CUST01543,2024-03-05 06:00:00,5.0,Had issues with billing.,46-60,Female,Asia,1
CUST01544,2024-03-05 07:00:00,5.0,Very satisfied!,18-25,Female,Australia,0
CUST01545,2024-03-05 08:00:00,4.0,Great service!,36-45,Non-Binary,North America,0
CUST01546,2024-03-05 09:00:00,6.0,Shipping was fast.,46-60,Male,South America,1
CUST01547,2024-03-05 10:00:00,3.0,Delivery was late.,46-60,Female,Australia,1
CUST01548,2024-03-05 11:00:00,9.0,Very satisfied!,36-45,Female,South America,0
CUST01549,2024-03-05 12:00:00,5.0,Website was easy to use.,18-25,Female,Australia,0
CUST01550,2024-03-05 13:00:00,3.0,Had issues with billing.,26-35,Female,Australia,0
CUST01551,2024-03-05 14:00:00,1.0,Very satisfied!,46-60,Male,South America,0
CUST01552,2024-03-05 15:00:00,10.0,Great service!,36-45,Female,Africa,1
CUST01553,2024-03-05 16:00:00,6.0,Website was easy to use.,18-25,Non-Binary,Europe,0
CUST01554,2024-03-05 17:00:00,2.0,Had issues with billing.,60+,Non-Binary,Australia,1
CUST01555,2024-03-05 18:00:00,3.0,Website was easy to use.,26-35,Male,Africa,0
CUST01556,2024-03-05 19:00:00,1.0,Customer support was helpful.,36-45,Prefer not to say,North America,0
CUST01557,2024-03-05 20:00:00,9.0,Great service!,36-45,Female,Africa,1
CUST01558,2024-03-05 21:00:00,8.0,Product did not meet expectations.,36-45,Female,South America,1
CUST01559,2024-03-05 22:00:00,2.0,Customer support was helpful.,46-60,Non-Binary,Africa,1
CUST01560,2024-03-05 23:00:00,8.0,Had issues with billing.,60+,Male,Europe,1
CUST01561,2024-03-06 00:00:00,9.0,Had issues with billing.,26-35,Prefer not to say,South America,0
CUST01562,2024-03-06 01:00:00,1.0,Product quality needs improvement.,18-25,Non-Binary,Asia,1
CUST01563,2024-03-06 02:00:00,5.0,Great service!,18-25,Prefer not to say,North America,1
CUST01564,2024-03-06 03:00:00,8.0,Shipping was fast.,60+,Male,Asia,1
CUST01565,2024-03-06 04:00:00,2.0,Shipping was fast.,36-45,Male,Africa,0
CUST01566,2024-03-06 05:00:00,4.0,Had issues with billing.,36-45,Male,Australia,0
CUST01567,2024-03-06 06:00:00,7.0,Shipping was fast.,36-45,Non-Binary,Africa,1
CUST01568,2024-03-06 07:00:00,3.0,Delivery was late.,36-45,Male,Australia,0
CUST01569,2024-03-06 08:00:00,5.0,Product quality needs improvement.,36-45,Non-Binary,Asia,0
CUST01570,2024-03-06 09:00:00,8.0,Had issues with billing.,60+,Non-Binary,Asia,1
CUST01571,2024-03-06 10:00:00,10.0,Shipping was fast.,46-60,Female,Australia,0
CUST01572,2024-03-06 11:00:00,3.0,Great service!,26-35,Non-Binary,Europe,1
CUST01573,2024-03-06 12:00:00,4.0,Very satisfied!,36-45,Non-Binary,North America,1
CUST01574,2024-03-06 13:00:00,9.0,Product did not meet expectations.,46-60,Female,South America,1
CUST01575,2024-03-06 14:00:00,7.0,Customer support was helpful.,18-25,Prefer not to say,Asia,0
CUST01576,2024-03-06 15:00:00,1.0,Customer support was helpful.,60+,Female,North America,1
CUST01577,2024-03-06 16:00:00,4.0,Delivery was late.,46-60,Female,South America,0
CUST01578,2024-03-06 17:00:00,4.0,Website was easy to use.,36-45,Male,Africa,0
CUST01579,2024-03-06 18:00:00,9.0,Great service!,36-45,Male,South America,0
CUST01580,2024-03-06 19:00:00,6.0,Website was easy to use.,36-45,Female,Asia,0
CUST01581,2024-03-06 20:00:00,9.0,Product quality needs improvement.,46-60,Male,Europe,1
CUST01582,2024-03-06 21:00:00,6.0,Product did not meet expectations.,36-45,Female,Europe,1
CUST01583,2024-03-06 22:00:00,6.0,Product quality needs improvement.,46-60,Male,North America,0
CUST01584,2024-03-06 23:00:00,5.0,Had issues with billing.,36-45,Non-Binary,Africa,1
CUST01585,2024-03-07 00:00:00,5.0,Great service!,18-25,Male,North America,0
CUST01586,2024-03-07 01:00:00,2.0,Had issues with billing.,18-25,Male,Australia,0
CUST01587,2024-03-07 02:00:00,8.0,Price is too high.,26-35,Non-Binary,Europe,1
CUST01588,2024-03-07 03:00:00,8.0,Shipping was fast.,36-45,Female,North America,0
CUST01589,2024-03-07 04:00:00,1.0,Customer support was helpful.,36-45,Male,Australia,1
CUST01590,2024-03-07 05:00:00,8.0,Very satisfied!,46-60,Male,Africa,0
CUST01591,2024-03-07 06:00:00,5.0,Had issues with billing.,46-60,Non-Binary,South America,0
