CustomerID,SurveyDate,SatisfactionScore,CustomerFeedback,AgeGroup,Gender,Region,RepeatCustomer,Sentiment,YearMonth,CleanFeedback,IssueCategory
CUST01769,2024-03-14 16:00:00,1.0,Website was easy to use.,18-25,Female,Europe,0,Positive,2024-03,website easy use,Other
CUST01770,2024-03-14 17:00:00,8.0,Product did not meet expectations.,18-25,Male,Africa,0,Neutral,2024-03,product meet expectations,Other
CUST01771,2024-03-14 18:00:00,8.0,Product did not meet expectations.,26-35,Non-Binary,Europe,1,Neutral,2024-03,product meet expectations,Other
CUST01772,2024-03-14 19:00:00,6.0,Shipping was fast.,46-60,Female,Asia,1,Positive,2024-03,shipping fast,Delivery Issues
CUST01773,2024-03-14 20:00:00,4.0,Delivery was late.,36-45,Prefer not to say,North America,0,Negative,2024-03,delivery late,Delivery Issues
CUST01774,2024-03-14 21:00:00,2.0,Delivery was late.,60+,Female,Africa,0,Negative,2024-03,delivery late,Delivery Issues
CUST01775,2024-03-14 22:00:00,2.0,Product quality needs improvement.,26-35,Non-Binary,Asia,1,Neutral,2024-03,product quality needs improvement,Product Quality
CUST01776,2024-03-14 23:00:00,9.0,Price is too high.,26-35,Male,Africa,0,Positive,2024-03,price high,Pricing
CUST01777,2024-03-15 00:00:00,,Customer support was helpful.,60+,Non-Binary,Asia,0,Neutral,2024-03,customer support helpful,Customer Service
CUST01778,2024-03-15 01:00:00,4.0,Had issues with billing.,60+,Male,Asia,0,Neutral,2024-03,issues billing,Other
CUST01779,2024-03-15 02:00:00,10.0,Customer support was helpful.,60+,Female,Asia,1,Neutral,2024-03,customer support helpful,Customer Service
CUST01780,2024-03-15 03:00:00,1.0,Product did not meet expectations.,18-25,Female,Australia,0,Neutral,2024-03,product meet expectations,Other
CUST01781,2024-03-15 04:00:00,7.0,Product quality needs improvement.,36-45,Non-Binary,South America,0,Neutral,2024-03,product quality needs improvement,Product Quality
CUST01782,2024-03-15 05:00:00,,,18-25,Prefer not to say,North America,0,Neutral,2024-03,,Other
CUST01783,2024-03-15 06:00:00,6.0,Had issues with billing.,36-45,Female,Australia,0,Neutral,2024-03,issues billing,Other
CUST01784,2024-03-15 07:00:00,5.0,Customer support was helpful.,18-25,Prefer not to say,South America,1,Neutral,2024-03,customer support helpful,Customer Service
CUST01785,2024-03-15 08:00:00,5.0,Website was easy to use.,46-60,Prefer not to say,Africa,0,Positive,2024-03,website easy use,Other
CUST01786,2024-03-15 09:00:00,5.0,Had issues with billing.,36-45,Non-Binary,South America,0,Neutral,2024-03,issues billing,Other
CUST01787,2024-03-15 10:00:00,1.0,Customer support was helpful.,26-35,Female,South America,0,Neutral,2024-03,customer support helpful,Customer Service
CUST01788,2024-03-15 11:00:00,1.0,Shipping was fast.,36-45,Prefer not to say,Australia,1,Positive,2024-03,shipping fast,Delivery Issues
CUST01789,2024-03-15 12:00:00,3.0,Product did not meet expectations.,36-45,Female,North America,1,Neutral,2024-03,product meet expectations,Other
CUST01790,2024-03-15 13:00:00,10.0,Great service!,36-45,Male,Europe,1,Positive,2024-03,great service,Other
CUST01791,2024-03-15 14:00:00,4.0,Had issues with billing.,46-60,Prefer not to say,South America,0,Neutral,2024-03,issues billing,Other
CUST01792,2024-03-15 15:00:00,5.0,Product did not meet expectations.,18-25,Non-Binary,Europe,0,Neutral,2024-03,product meet expectations,Other
CUST01793,2024-03-15 16:00:00,2.0,Very satisfied!,26-35,Non-Binary,Europe,0,Positive,2024-03,satisfied,Other
CUST01794,2024-03-15 17:00:00,8.0,Price is too high.,18-25,Prefer not to say,Asia,1,Positive,2024-03,price high,Pricing
CUST01795,2024-03-15 18:00:00,2.0,Product quality needs improvement.,18-25,Female,Europe,0,Neutral,2024-03,product quality needs improvement,Product Quality
CUST01796,2024-03-15 19:00:00,9.0,Very satisfied!,60+,Male,Africa,0,Positive,2024-03,satisfied,Other
CUST01797,2024-03-15 20:00:00,2.0,Website was easy to use.,46-60,Male,Africa,1,Positive,2024-03,website easy use,Other
CUST01798,2024-03-15 21:00:00,9.0,Had issues with billing.,60+,Non-Binary,Asia,0,Neutral,2024-03,issues billing,Other
CUST01799,2024-03-15 22:00:00,7.0,Product quality needs improvement.,46-60,Non-Binary,North America,0,Neutral,2024-03,product quality needs improvement,Product Quality
CUST01800,2024-03-15 23:00:00,8.0,Product quality needs improvement.,18-25,Female,North America,1,Neutral,2024-03,product quality needs improvement,Product Quality
CUST01801,2024-03-16 00:00:00,2.0,Very satisfied!,18-25,Non-Binary,Africa,1,Positive,2024-03,satisfied,Other
CUST01802,2024-03-16 01:00:00,7.0,Very satisfied!,46-60,Female,Asia,1,Positive,2024-03,satisfied,Other
CUST01803,2024-03-16 02:00:00,6.0,Great service!,18-25,Prefer not to say,North America,1,Positive,2024-03,great service,Other
CUST01804,2024-03-16 03:00:00,4.0,Customer support was helpful.,18-25,Male,South America,1,Neutral,2024-03,customer support helpful,Customer Service
CUST01805,2024-03-16 04:00:00,7.0,Had issues with billing.,26-35,Prefer not to say,North America,0,Neutral,2024-03,issues billing,Other
CUST01806,2024-03-16 05:00:00,4.0,Product did not meet expectations.,60+,Non-Binary,Asia,1,Neutral,2024-03,product meet expectations,Other
CUST01807,2024-03-16 06:00:00,,Delivery was late.,60+,Male,Africa,0,Negative,2024-03,delivery late,Delivery Issues
CUST01808,2024-03-16 07:00:00,10.0,Had issues with billing.,60+,Male,South America,0,Neutral,2024-03,issues billing,Other
CUST01809,2024-03-16 08:00:00,7.0,Had issues with billing.,36-45,Prefer not to say,Europe,1,Neutral,2024-03,issues billing,Other
CUST01810,2024-03-16 09:00:00,8.0,Had issues with billing.,26-35,Female,Europe,1,Neutral,2024-03,issues billing,Other
CUST01811,2024-03-16 10:00:00,2.0,Product quality needs improvement.,60+,Male,Europe,0,Neutral,2024-03,product quality needs improvement,Product Quality
CUST01812,2024-03-16 11:00:00,5.0,Website was easy to use.,60+,Female,Africa,0,Positive,2024-03,website easy use,Other
CUST01813,2024-03-16 12:00:00,1.0,Product quality needs improvement.,26-35,Prefer not to say,Asia,0,Neutral,2024-03,product quality needs improvement,Product Quality
CUST01814,2024-03-16 13:00:00,7.0,Website was easy to use.,18-25,Prefer not to say,Europe,1,Positive,2024-03,website easy use,Other
CUST01815,2024-03-16 14:00:00,8.0,Very satisfied!,60+,Female,North America,0,Positive,2024-03,satisfied,Other
CUST01816,2024-03-16 15:00:00,6.0,Delivery was late.,18-25,Prefer not to say,Europe,1,Negative,2024-03,delivery late,Delivery Issues
CUST01817,2024-03-16 16:00:00,5.0,Product quality needs improvement.,60+,Male,Australia,0,Neutral,2024-03,product quality needs improvement,Product Quality
CUST01818,2024-03-16 17:00:00,6.0,Website was easy to use.,46-60,Prefer not to say,Africa,0,Positive,2024-03,website easy use,Other
CUST01819,2024-03-16 18:00:00,2.0,Product quality needs improvement.,36-45,Prefer not to say,Australia,0,Neutral,2024-03,product quality needs improvement,Product Quality
CUST01820,2024-03-16 19:00:00,1.0,Price is too high.,60+,Male,Europe,1,Positive,2024-03,price high,Pricing
CUST01821,2024-03-16 20:00:00,7.0,Product quality needs improvement.,46-60,Female,Europe,1,Neutral,2024-03,product quality needs improvement,Product Quality
CUST01822,2024-03-16 21:00:00,7.0,Delivery was late.,26-35,Prefer not to say,Australia,0,Negative,2024-03,delivery late,Delivery Issues
CUST01823,2024-03-16 22:00:00,10.0,Delivery was late.,46-60,Female,Africa,0,Negative,2024-03,delivery late,Delivery Issues
CUST01824,2024-03-16 23:00:00,10.0,Website was easy to use.,26-35,Male,Africa,0,Positive,2024-03,website easy use,Other
CUST01825,2024-03-17 00:00:00,2.0,Website was easy to use.,60+,Female,Europe,1,Positive,2024-03,website easy use,Other
CUST01826,2024-03-17 01:00:00,2.0,Very satisfied!,26-35,Female,Africa,1,Positive,2024-03,satisfied,Other
CUST01827,2024-03-17 02:00:00,,Delivery was late.,46-60,Non-Binary,South America,1,Negative,2024-03,delivery late,Delivery Issues
CUST01828,2024-03-17 03:00:00,10.0,Delivery was late.,36-45,Non-Binary,Africa,1,Negative,2024-03,delivery late,Delivery Issues
CUST01829,2024-03-17 04:00:00,8.0,Great service!,18-25,Prefer not to say,Australia,1,Positive,2024-03,great service,Other
CUST01830,2024-03-17 05:00:00,8.0,Had issues with billing.,18-25,Non-Binary,Asia,0,Neutral,2024-03,issues billing,Other
CUST01831,2024-03-17 06:00:00,1.0,Shipping was fast.,36-45,Non-Binary,Australia,0,Positive,2024-03,shipping fast,Delivery Issues
CUST01832,2024-03-17 07:00:00,8.0,Product quality needs improvement.,18-25,Non-Binary,North America,0,Neutral,2024-03,product quality needs improvement,Product Quality
CUST01833,2024-03-17 08:00:00,9.0,Customer support was helpful.,60+,Female,South America,1,Neutral,2024-03,customer support helpful,Customer Service
CUST01834,2024-03-17 09:00:00,4.0,Very satisfied!,60+,Female,Asia,0,Positive,2024-03,satisfied,Other
CUST01835,2024-03-17 10:00:00,1.0,Had issues with billing.,46-60,Non-Binary,Europe,1,Neutral,2024-03,issues billing,Other
CUST01836,2024-03-17 11:00:00,1.0,Shipping was fast.,46-60,Male,North America,1,Positive,2024-03,shipping fast,Delivery Issues
CUST01837,2024-03-17 12:00:00,3.0,Great service!,26-35,Non-Binary,North America,0,Positive,2024-03,great service,Other
CUST01838,2024-03-17 13:00:00,5.0,Customer support was helpful.,46-60,Male,South America,0,Neutral,2024-03,customer support helpful,Customer Service
CUST01839,2024-03-17 14:00:00,5.0,Website was easy to use.,60+,Female,Asia,1,Positive,2024-03,website easy use,Other
CUST01840,2024-03-17 15:00:00,9.0,Delivery was late.,46-60,Male,North America,1,Negative,2024-03,delivery late,Delivery Issues
CUST01841,2024-03-17 16:00:00,10.0,Price is too high.,18-25,Female,Asia,0,Positive,2024-03,price high,Pricing
CUST01842,2024-03-17 17:00:00,2.0,Very satisfied!,26-35,Male,Asia,1,Positive,2024-03,satisfied,Other
CUST01843,2024-03-17 18:00:00,2.0,Product did not meet expectations.,26-35,Female,Africa,1,Neutral,2024-03,product meet expectations,Other
CUST01844,2024-03-17 19:00:00,6.0,Delivery was late.,60+,Female,North America,1,Negative,2024-03,delivery late,Delivery Issues
CUST01845,2024-03-17 20:00:00,9.0,Price is too high.,46-60,Non-Binary,Asia,0,Positive,2024-03,price high,Pricing
CUST01846,2024-03-17 21:00:00,1.0,Shipping was fast.,18-25,Prefer not to say,South America,1,Positive,2024-03,shipping fast,Delivery Issues
CUST01847,2024-03-17 22:00:00,9.0,Website was easy to use.,46-60,Prefer not to say,North America,1,Positive,2024-03,website easy use,Other
CUST01848,2024-03-17 23:00:00,9.0,Customer support was helpful.,36-45,Female,South America,1,Neutral,2024-03,customer support helpful,Customer Service
CUST01849,2024-03-18 00:00:00,9.0,Shipping was fast.,46-60,Non-Binary,South America,1,Positive,2024-03,shipping fast,Delivery Issues
CUST01850,2024-03-18 01:00:00,5.0,Delivery was late.,60+,Prefer not to say,Asia,1,Negative,2024-03,delivery late,Delivery Issues
CUST01851,2024-03-18 02:00:00,9.0,Delivery was late.,46-60,Prefer not to say,Asia,1,Negative,2024-03,delivery late,Delivery Issues
CUST01852,2024-03-18 03:00:00,4.0,Customer support was helpful.,26-35,Non-Binary,Africa,1,Neutral,2024-03,customer support helpful,Customer Service
CUST01853,2024-03-18 04:00:00,2.0,Product did not meet expectations.,18-25,Non-Binary,Africa,0,Neutral,2024-03,product meet expectations,Other
CUST01854,2024-03-18 05:00:00,6.0,Price is too high.,60+,Prefer not to say,North America,0,Positive,2024-03,price high,Pricing
CUST01855,2024-03-18 06:00:00,4.0,Shipping was fast.,36-45,Prefer not to say,Africa,0,Positive,2024-03,shipping fast,Delivery Issues
CUST01856,2024-03-18 07:00:00,6.0,Website was easy to use.,18-25,Male,Europe,1,Positive,2024-03,website easy use,Other
CUST01857,2024-03-18 08:00:00,3.0,Delivery was late.,18-25,Male,North America,0,Negative,2024-03,delivery late,Delivery Issues
CUST01858,2024-03-18 09:00:00,6.0,Shipping was fast.,26-35,Female,South America,0,Positive,2024-03,shipping fast,Delivery Issues
CUST01859,2024-03-18 10:00:00,2.0,Product did not meet expectations.,26-35,Prefer not to say,Africa,1,Neutral,2024-03,product meet expectations,Other
CUST01860,2024-03-18 11:00:00,2.0,Shipping was fast.,26-35,Non-Binary,Africa,0,Positive,2024-03,shipping fast,Delivery Issues
CUST01861,2024-03-18 12:00:00,9.0,Customer support was helpful.,60+,Non-Binary,Africa,1,Neutral,2024-03,customer support helpful,Customer Service
CUST01862,2024-03-18 13:00:00,7.0,Website was easy to use.,46-60,Prefer not to say,Asia,1,Positive,2024-03,website easy use,Other
CUST01863,2024-03-18 14:00:00,3.0,Great service!,18-25,Female,South America,1,Positive,2024-03,great service,Other
CUST01864,2024-03-18 15:00:00,1.0,Customer support was helpful.,46-60,Non-Binary,Africa,0,Neutral,2024-03,customer support helpful,Customer Service
CUST01865,2024-03-18 16:00:00,8.0,Shipping was fast.,46-60,Prefer not to say,Australia,1,Positive,2024-03,shipping fast,Delivery Issues
CUST01866,2024-03-18 17:00:00,6.0,Great service!,26-35,Prefer not to say,Australia,0,Positive,2024-03,great service,Other
CUST01867,2024-03-18 18:00:00,7.0,Delivery was late.,46-60,Female,South America,1,Negative,2024-03,delivery late,Delivery Issues
CUST01868,2024-03-18 19:00:00,9.0,Great service!,18-25,Prefer not to say,Africa,1,Positive,2024-03,great service,Other
CUST01869,2024-03-18 20:00:00,5.0,Product did not meet expectations.,18-25,Non-Binary,Europe,0,Neutral,2024-03,product meet expectations,Other
CUST01870,2024-03-18 21:00:00,1.0,Product quality needs improvement.,36-45,Male,Europe,1,Neutral,2024-03,product quality needs improvement,Product Quality
CUST01871,2024-03-18 22:00:00,10.0,Product did not meet expectations.,60+,Female,North America,0,Neutral,2024-03,product meet expectations,Other
CUST01872,2024-03-18 23:00:00,7.0,Customer support was helpful.,46-60,Prefer not to say,North America,1,Neutral,2024-03,customer support helpful,Customer Service
CUST01873,2024-03-19 00:00:00,5.0,Product quality needs improvement.,60+,Female,Africa,1,Neutral,2024-03,product quality needs improvement,Product Quality
CUST01874,2024-03-19 01:00:00,3.0,Customer support was helpful.,60+,Prefer not to say,North America,1,Neutral,2024-03,customer support helpful,Customer Service
CUST01875,2024-03-19 02:00:00,9.0,Very satisfied!,60+,Male,Asia,1,Positive,2024-03,satisfied,Other
CUST01876,2024-03-19 03:00:00,1.0,Website was easy to use.,60+,Female,Europe,1,Positive,2024-03,website easy use,Other
CUST01877,2024-03-19 04:00:00,1.0,Had issues with billing.,18-25,Prefer not to say,South America,1,Neutral,2024-03,issues billing,Other
CUST01878,2024-03-19 05:00:00,1.0,Delivery was late.,46-60,Male,Africa,1,Negative,2024-03,delivery late,Delivery Issues
CUST01879,2024-03-19 06:00:00,3.0,Delivery was late.,36-45,Non-Binary,Africa,1,Negative,2024-03,delivery late,Delivery Issues
CUST01880,2024-03-19 07:00:00,6.0,Very satisfied!,60+,Prefer not to say,Australia,0,Positive,2024-03,satisfied,Other
CUST01881,2024-03-19 08:00:00,10.0,Shipping was fast.,36-45,Male,Europe,0,Positive,2024-03,shipping fast,Delivery Issues
CUST01882,2024-03-19 09:00:00,3.0,Price is too high.,18-25,Male,Europe,0,Positive,2024-03,price high,Pricing
CUST01883,2024-03-19 10:00:00,8.0,Customer support was helpful.,18-25,Female,Europe,1,Neutral,2024-03,customer support helpful,Customer Service
CUST01884,2024-03-19 11:00:00,10.0,Had issues with billing.,26-35,Prefer not to say,North America,0,Neutral,2024-03,issues billing,Other
CUST01885,2024-03-19 12:00:00,2.0,Had issues with billing.,60+,Non-Binary,Asia,0,Neutral,2024-03,issues billing,Other
CUST01886,2024-03-19 13:00:00,9.0,Product did not meet expectations.,26-35,Prefer not to say,South America,1,Neutral,2024-03,product meet expectations,Other
CUST01887,2024-03-19 14:00:00,3.0,Product did not meet expectations.,36-45,Male,North America,0,Neutral,2024-03,product meet expectations,Other
CUST01888,2024-03-19 15:00:00,5.0,Price is too high.,46-60,Non-Binary,Asia,1,Positive,2024-03,price high,Pricing
CUST01889,2024-03-19 16:00:00,10.0,Shipping was fast.,26-35,Male,Europe,0,Positive,2024-03,shipping fast,Delivery Issues
CUST01890,2024-03-19 17:00:00,8.0,Very satisfied!,18-25,Female,Asia,0,Positive,2024-03,satisfied,Other
CUST01891,2024-03-19 18:00:00,2.0,Great service!,60+,Prefer not to say,North America,0,Positive,2024-03,great service,Other
CUST01892,2024-03-19 19:00:00,6.0,Product did not meet expectations.,36-45,Male,Europe,0,Neutral,2024-03,product meet expectations,Other
CUST01893,2024-03-19 20:00:00,5.0,Shipping was fast.,18-25,Male,North America,0,Positive,2024-03,shipping fast,Delivery Issues
CUST01894,2024-03-19 21:00:00,10.0,Website was easy to use.,46-60,Prefer not to say,South America,1,Positive,2024-03,website easy use,Other
CUST01895,2024-03-19 22:00:00,9.0,Delivery was late.,60+,Non-Binary,Europe,0,Negative,2024-03,delivery late,Delivery Issues
CUST01896,2024-03-19 23:00:00,5.0,Delivery was late.,46-60,Male,Asia,1,Negative,2024-03,delivery late,Delivery Issues
CUST01897,2024-03-20 00:00:00,2.0,Shipping was fast.,46-60,Prefer not to say,North America,0,Positive,2024-03,shipping fast,Delivery Issues
CUST01898,2024-03-20 01:00:00,5.0,Price is too high.,60+,Female,Australia,1,Positive,2024-03,price high,Pricing
CUST01899,2024-03-20 02:00:00,,,60+,Female,Asia,0,Neutral,2024-03,,Other
CUST01900,2024-03-20 03:00:00,7.0,Had issues with billing.,46-60,Prefer not to say,Asia,0,Neutral,2024-03,issues billing,Other
CUST01901,2024-03-20 04:00:00,6.0,Price is too high.,36-45,Male,Europe,0,Positive,2024-03,price high,Pricing
CUST01902,2024-03-20 05:00:00,2.0,Shipping was fast.,60+,Prefer not to say,Africa,0,Positive,2024-03,shipping fast,Delivery Issues
CUST01903,2024-03-20 06:00:00,5.0,Very satisfied!,18-25,Prefer not to say,Asia,0,Positive,2024-03,satisfied,Other
CUST01904,2024-03-20 07:00:00,7.0,Very satisfied!,26-35,Male,North America,1,Positive,2024-03,satisfied,Other
